genres;title;release_date;id
sin genero;No Title;2016;560870
['Indie', 'RPG', 'Strategy'];Fantasy Grounds -  Mini-Dungeon #001: Buried Council Chambers (PFRPG);2016;560140
['Indie', 'RPG', 'Strategy'];Fantasy Grounds -  Mini-Dungeon #002: Hobgoblin Lair (PFRPG);2016;560390
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Mini-Dungeon #004: Summoner's Remorse (PFRPG);2016;561290
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Mini-Dungeon #003: Shrine of the Earth Barons (PFRPG);2016;560680
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Mini-Dungeon #005: The Soularium (PFRPG);2016;561830
['Casual', 'Free to Play'];Time Leap Paradise SUPER LIVE!;2016;532770
sin genero;No Title;2016;555170
['Casual'];Time Leap Paradise SUPER LIVE! Encore Pack;2016;551790
"['Design &amp; Illustration', 'Utilities']";Virtual Battlemap DLC - Deserts;2016;563440
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Mini-Dungeon #006: Abandoned Shrine (PFRPG);2016;563640
['Adventure', 'Casual', 'Indie'];CAFE 0 ~The Sleeping Beast~ - Original Soundtrack;2016;562891
['Action', 'Indie'];Mobile Astro;2016;565110
['Action', 'Adventure', 'Casual', 'Indie'];Swingin Swiggins;2016;552800
['Action', 'Casual', 'Indie'];peakvox Mew Mew Chamber for Steam;2016;552200
['Strategy'];Zeus + Poseidon;2016;566050
['Simulation', 'Strategy'];Pharaoh + Cleopatra;1999;564530
['Simulation'];Train Simulator: Peninsula Corridor: San Francisco – San Jose Route Add-On;2016;448190
sin genero;Arma 3 Community Guide Series;2013;544940
['Action', 'Indie', 'Sports'];BOTOLO;2016;546100
['Racing'];Kennedy and Kitchens Spotter Audio;2016;561812
['Racing'];Challenge Pack 4;2016;561810
['Racing'];Paint Scheme Pack 9;2016;561815
['Racing'];Paint Scheme Pack 8;2016;561814
['Racing'];Toyota Paint Scheme Pack 4;2016;561816
['Racing'];Toyota Challenge Pack 4;2016;561811
['Action', 'Adventure', 'Indie', 'RPG'];Castle Torgeath: Descent into Darkness;2016;431870
['Adventure', 'Massively Multiplayer', 'RPG'];Riders of Icarus: Elite Ranger's Fury Package;2016;565000
['Adventure', 'Massively Multiplayer', 'RPG'];Riders of Icarus: Heroic Ranger's Fury Package;2016;565001
['Adventure', 'Massively Multiplayer', 'RPG'];Riders of Icarus: Legendary Ranger's Fury Package;2016;565002
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Cold Mountain (5E);2016;563650
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Savage Worlds: Winter Eternal;2016;520390
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Winter Eternal Adventure Guide: The wastelands (Savage Worlds);2016;566590
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Mini-Dungeon #019: The Goblin Warren (5E);2016;557230
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Mini-Dungeon #020: Sepulchre of the Witching Hour's Sage (5E);2016;559800
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Under Frozen Stars (PFRPG);2016;570030
['Action', 'Indie'];Ant-gravity: Tiny's Adventure;2016;522890
sin genero;No Title;2016;567730
['Indie'];Bamboo EP;2016;561190
['Casual', 'Indie', 'Simulation'];FourChords Guitar Karaoke - EDM Essentials III;2016;563284
['Simulation'];FSX Steam Edition: B-47 Stratojet  Add-On;2016;491494
['Casual', 'Indie'];Pandarama: The Lost Toys;2016;562660
['Adventure', 'Casual'];Endless Fables: The Minotaur's Curse;2016;504000
['RPG'];Return to Krondor;1998;564960
['Action', 'Simulation', 'Strategy'];Police Quest: SWAT;1995;560350
['Action', 'Adventure', 'Indie'];The Butterfly Sign;2016;546700
['Strategy'];NOBUNAGA'S AMBITION / 信長の野望;2016;544990
['Strategy'];Aoki Ookami to Shiroki Mejika / 蒼き狼と白き牝鹿;2016;545000
['Strategy'];Romance of the Three Kingdoms / 三國志;2016;521670
['Action', 'Adventure', 'Indie'];Grave Danger;2016;555720
['Action', 'Adventure', 'Indie', 'RPG'];Nother: an indie souls-like;2016;545720
['Simulation'];A-Train PC Classic / みんなのA列車で行こうPC;2016;492090
['Action', 'Casual', 'Indie', 'Simulation'];Air Missions: HAVOC;2016;549970
['Free to Play', 'Massively Multiplayer', 'Simulation'];Steel Ocean - Christmas Day Package;2016;557350
['Action', 'Adventure', 'Indie'];The Butterfly Sign - Original Soundtrack;2016;552760
['Indie'];Happy Birthday, Bernard;2016;552330
['Action', 'Casual', 'Indie', 'Simulation'];Air Missions: HOKUM;2016;562820
['Free to Play', 'Massively Multiplayer', 'Simulation'];Steel Ocean - Mega Merit Package 1;2016;557380
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Under Frozen Stars (5E);2016;570020
['Indie', 'RPG', 'Strategy'];Talisman - Character Pack #14 - Martial Artist;2016;267776
['Indie', 'RPG', 'Strategy'];Talisman - Character Pack #15 - Saracen;2016;267777
['Action', 'Indie', 'Strategy'];Defense Zone 3 Ultra HD;2016;324520
['Action', 'Casual', 'Indie', 'Simulation'];Air Missions: HIP;2016;549971
['Action'];GUILTY GEAR Xrd -REVELATOR-;2016;520440
['Action'];Additional Playable Character KUM HAEHYUN;2016;550330
['Indie', 'RPG', 'Strategy'];Super Dungeon Tactics;2016;463160
['Casual', 'Indie', 'Simulation'];FourChords Guitar Karaoke - Christina Perri;2016;563281
['RPG', 'Strategy'];InfinitasDM - Adventurer's Kit;2016;570430
['Adventure', 'Indie'];Sally Face;2016;541570
['Adventure', 'Indie'];Sally Face EPISODE TWO + Season Pass;2016;567990
['Action'];DARIUSBURST Chronicle Saviours - Deathsmiles;2016;496971
['Action'];DARIUSBURST Chronicle Saviours - ketsui;2016;496972
['Racing', 'Simulation'];Car Mechanic Simulator 2015 - Bentley;2016;434900
['Action'];DARIUSBURST Chronicle Saviours - DoDonPachi Resurrection;2016;496970
['Simulation'];FSX Steam Edition: Farm Air Add-On;2016;536545
['Adventure', 'Strategy'];天使帝國四《Empire of Angels IV》;2016;562470
sin genero;No Title;2016;566800
['Action', 'Indie', 'Racing', 'Early Access'];DeathCrank;2016;391290
sin genero;No Title;2016;566810
sin genero;Unlocked: The World of Games, Revealed;2016;553370
sin genero;No Title;2016;500480
['Action', 'Casual', 'Indie'];Hoplite;2016;568450
sin genero;No Title;2016;553630
['RPG', 'Strategy'];InfinitasDM - Teeth of The Bloodwolf;2016;570010
['Action', 'Free to Play', 'Indie'];Aplowcalypse;2016;465440
['Action'];Additional Playable Character DIZZY;2016;550331
['Action'];Additional Playable Character RAVEN;2016;550332
['Action'];GGXrdR System Voice Pack;2016;550333
['Action'];Arrange Costume Set Elphelt;2016;550335
['Action'];GGXrdR Character Colors Pack;2016;550334
['Indie', 'Racing', 'Early Access'];Crash Wheels;2016;514920
sin genero;No Title;2016;476480
['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy'];Operation: New Earth;2016;528740
['Action', 'Indie', 'Strategy'];Awesomenauts - Malicious Max Skin;2016;557001
['Action', 'Indie'];Stereo Aereo;2016;535890
['Action', 'Adventure', 'Simulation'];Space Rift NON-VR - Episode 1;2016;552550
['Adventure', 'Casual'];Chimeras: Tune of Revenge Collector's Edition;2016;565140
['Action', 'Adventure', 'Indie'];Drift Into Eternity;2016;431830
['Action', 'Massively Multiplayer', 'RPG'];Guardians of Ember - Immortal DLC;2016;526000
sin genero;No Title;2016;510060
['Adventure', 'Indie'];The Little Acre;2016;423590
['Adventure', 'Indie'];The Little Acre - Digital Art Book;2016;554340
['Action'];Tom Clancy's Rainbow Six® Siege - Montagne Bushido Set;2016;568940
['Action', 'Massively Multiplayer', 'RPG'];Guardians of Ember - Mortal DLC;2016;526001
['Action', 'Indie', 'Racing'];Drive!Drive!Drive!;2016;356460
['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy'];Pixel Puzzles Ultimate - Puzzle Pack: Snow &amp, Ice;2016;565321
['Adventure', 'Casual', 'Indie'];Ball of Light;2016;539350
['Adventure', 'Casual'];Whispered Secrets: The Story of Tideville Collector's Edition;2016;564450
['Free to Play'];Palinurus;2016;458760
sin genero;No Title;2016;559920
['Action', 'Adventure', 'Indie', 'Early Access'];Tyrfing Cycle;2017;563570
['Action', 'Adventure'];Disney Infinity 1.0: Gold Edition;2016;541640
['Action', 'Adventure'];Disney Infinity 3.0: Gold Edition;2016;541670
['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'];Jade's Journey;2016;552580
['Action', 'Adventure'];Disney Infinity 2.0: Gold Edition;2016;541660
['Adventure'];Himawari - The Sunflower -;2016;554290
['Action', 'Adventure', 'Indie'];Massive: Original Soundtrack;2016;568590
['Action', 'Adventure', 'Indie'];Gun Brothers: Original Soundtrack;2016;568700
['Simulation', 'Sports', 'Strategy'];World Boxing Manager;2016;563750
['Action', 'Casual', 'Indie', 'Strategy'];The Food Run;2016;505270
['Action', 'Adventure', 'Casual', 'Indie'];The Wizards Who Fell In A Hole;2016;562680
['Strategy'];Stratego - Single Player;2016;491670
['Adventure', 'Casual', 'Indie'];Delicious - Emily's Message in a Bottle;2016;540780
['Adventure', 'Casual', 'Indie', 'Strategy'];Ghostlight Manor;2016;559250
['Adventure', 'Casual'];Subliminal Realms: The Masterpiece Collector's Edition;2016;565100
['Strategy'];Congo Merc;2016;510550
['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy'];Epic Manager - Create Your Own Adventuring Agency!;2016;391280
['Indie', 'Strategy', 'Early Access'];Quantum Chess;2017;453870
['Action', 'Free to Play', 'Strategy'];Far East War;2013;547180
['Adventure', 'Casual', 'Indie'];Natural - Beyond Nature -;2016;545400
['Action', 'Adventure', 'Indie'];TY the Tasmanian Tiger;2016;411960
['Action', 'Casual', 'Indie'];Brain In My Head;2016;566220
['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy'];Prominence Poker;2016;384180
['Action'];DOA5LR AQUAPLUS Mashup Set;2016;564440
['Action', 'Indie', 'Simulation', 'Early Access'];INTRUDER - WAR AREAS;2018;556680
sin genero;No Title;2016;562450
['Action', 'Indie', 'Early Access'];Zone of Lacryma;2016;496540
['Adventure'];Red Spider-OST;2016;566710
['Adventure', 'Indie', 'RPG'];Kokurase Episode 3;2016;558641
sin genero;No Title;2016;534720
['Action'];Seraph - Reaver (Costume Pack);2016;567180
['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy'];Force of Nature;2016;568570
sin genero;No Title;2016;563680
['Action', 'Indie'];Filthy Lucre;2016;533010
['Action', 'Casual'];ROBUST ROAD ROLLER;2016;558030
['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy'];Blue Screen Adventures;2017;521250
['Action', 'Casual', 'Indie', 'Sports'];Technoball;2016;568150
sin genero;No Title;2016;525870
['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access'];Gods and Idols;2016;423890
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Desert Canyons (Map Pack);2016;561860
['Indie', 'Simulation'];LogicBots;2017;290020
['Casual', 'Indie', 'RPG', 'Strategy'];Expect The Unexpected;2016;529130
['Casual', 'Indie', 'Strategy'];ConflictCraft;2016;495570
sin genero;No Title;2016;566580
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Deadlands Reloaded: OneSheet Adventure PAK (Savage Worlds);2016;565450
['Adventure', 'Casual', 'Indie'];OneShot;2016;420530
['Indie', 'RPG', 'Strategy'];Fantasy Grounds - Savage Suzerain GameMasters Edition (Savage Worlds);2016;568540
sin genero;No Title;2016;558740
['Casual', 'Indie'];Dexodonex;2016;552780
['Action', 'Adventure', 'Indie'];Super LOH;2016;533150
['Simulation'];Train Simulator: DB BR 10 Steam Loco Add-On;2016;376976
sin genero;No Title;2016;565380
['Indie'];Triennale Game Collection;2016;538880
['Adventure', 'Casual'];Darkness and Flame: Born of Fire;2016;528120
['Action', 'Indie'];Pixel Gladiator OST;2016;566760
['Casual', 'Indie'];Campfire: One of Us Is the Killer;2016;533180
['Action', 'Indie'];Best Buds vs Bad Guys;2016;486130
['Strategy'];Tank Battle: Blitzkrieg;2016;540150
['Action', 'Indie'];cloudphobia;2016;329340
['Adventure', 'Casual', 'Indie', 'Simulation'];Whiplash - Crash Valley;2016;552130
['Action', 'Indie'];cloudphobia - OST;2016;566340
sin genero;No Title;2016;530960
['Adventure', 'Casual'];Fierce Tales: The Dog's Heart Collector's Edition;2016;564090
['Casual', 'Indie', 'Strategy'];Slayaway Camp - Santa's Slay Expansion;2016;559670
['Simulation'];Yu-Gi-Oh! Legacy of the Duelist;2016;480650
['Simulation'];Yu-Gi-Oh! Duelist Kingdom;2016;523500
['Simulation'];Yu-Gi-Oh! GX Lost Duels;2016;523501
['Simulation'];Yu-Gi-Oh! ZEXAL Dark Mist Saga;2016;523503
['Simulation'];Yu-Gi-Oh! 5D’s For the Future;2016;523502
['Simulation'];Yu-Gi-Oh! ARC-V Yuto v. Sylvio;2016;523504
['Adventure', 'Free to Play', 'RPG', 'Strategy'];HEX: Entrath Awaits Bundle;2016;564840
['Action', 'Strategy'];Total War: WARHAMMER - Grey Wizard;2016;551821
['Action', 'Strategy'];Total War: WARHAMMER - Jade Wizard;2016;551820
sin genero;No Title;2016;560150
['Action', 'Casual', 'Indie'];Monster Puzzle;2016;493700
['Action', 'Indie', 'Simulation'];Indie Game Sim;2016;549740
['Adventure', 'Indie'];Pocket Kingdom;2016;462620
['Adventure', 'Indie', 'Strategy'];DROD: Smitemaster's Selection Expansions 11+12;2016;422201
['Adventure', 'Indie', 'RPG'];Cannonfire Concerto;2016;558410
sin genero;No Title;2016;464000
sin genero;No Title;2016;550160
['Action'];Nitroplus Blasterz: Heroines Infinite Duel;2016;482450
['Indie', 'RPG'];Winged Sakura: Demon Civil War;2016;470300
['Adventure', 'Casual', 'Indie'];LaserCat;2012;496120
['Indie', 'RPG'];Winged Sakura: Demon Civil War - Soundtrack;2016;563670
['Adventure', 'Casual', 'Indie', 'RPG'];Coffin of Ashes;2016;546080
['Adventure', 'Indie', 'RPG'];VERLIES II - Verlies Origins;2016;563720
['Simulation'];Yu-Gi-Oh! ARC-V Sora and Dipper;2016;523505
['Simulation'];Yu-Gi-Oh! ARC-V Gong v. Kit;2016;523507
['Simulation'];Yu-Gi-Oh! Waking the Dragons: Joey’s Journey;2016;523508
['Simulation'];Yu-Gi-Oh! Waking the Dragons: Yugi’s Journey;2016;523510
['Simulation'];Yu-Gi-Oh! ARC-V Zuzu v. Julia;2016;523506
['Simulation'];Yu-Gi-Oh! ARC-V: Declan vs Celina;2016;523521
['Simulation'];Yu-Gi-Oh! GX: Leaders;2016;523511
['Simulation'];TS Marketplace: Three Country Corner Scenario Pack 01 Add-On;2016;448183
['Simulation'];FSX Steam Edition: Toposim Western Europe Add-On;2016;536543
['Simulation'];FSX Steam Edition: Toposim Eastern Europe Add-On;2016;536546
['Adventure', 'Casual'];Sacred Almanac Traces of Greed;2016;544650
sin genero;No Title;2016;553000
['Action', 'Indie'];EARTH'S DAWN;2016;494600
['Action', 'Indie', 'Simulation'];The Sandbox Evolution - Soundtrack;2016;555770
['Action', 'Adventure'];Watch_Dogs® 2 - Root Access Pack;2016;525011
['Indie', 'Strategy'];Ascension VR - War of Shadows;2016;557200
sin genero;No Title;2016;488950
['Casual', 'Simulation', 'Sports', 'Strategy'];3D Chess;2016;535700
['Casual', 'Simulation'];Rocksmith® 2014 Edition - Remastered – Brian Setzer - “Stray Cat Strut”;2016;509674
['Casual', 'Simulation'];Rocksmith® 2014 Edition – Remastered – Variety Song Pack VI;2016;509678
['Casual', 'Simulation'];Rocksmith® 2014 Edition - Remastered – Gin Blossoms - “Hey Jealousy”;2016;509676
['Casual', 'Simulation'];Rocksmith® 2014 Edition - Remastered – David Bowie - “Suffragette City”;2016;509677
sin genero;No Title;2016;342180
sin genero;No Title;2016;454140
['Casual', 'Simulation'];Rocksmith® 2014 Edition - Remastered – The Fall of Troy - “F.C.P.R.E.M.I.X.”;2016;509675
sin genero;No Title;2016;517970
['Action', 'Indie'];Wondee;2016;549660
sin genero;No Title;2016;493290
sin genero;No Title;2016;511560
['Adventure', 'Indie'];Time Of Silence;2016;545370
sin genero;No Title;2016;547750
sin genero;No Title;2016;538710
['Action', 'Adventure', 'Indie', 'RPG'];ICEY OST;2016;564180
['Action', 'Casual', 'Indie'];Galactic Fighter;2016;556110
['Casual', 'Indie', 'Strategy'];Patchwork;2016;528250
['Action', 'Free to Play', 'Indie'];Hunger Dungeon Deluxe Edition + Sound Track;2016;540330
['Action', 'Free to Play', 'Indie'];Hunger Dungeon;2016;513560
['Indie', 'Simulation'];hack_me - Wallpapers;2016;564300
['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'];Guardian Of December - Soundtracks;2016;566330
['Adventure', 'Casual', 'Indie', 'RPG'];Fated Souls 2;2016;523900
['Casual', 'Indie', 'Strategy'];Hade;2016;552160
['Indie', 'Strategy', 'Early Access'];Stratus: Battle For The Sky;2016;355490
['Adventure'];Lara Croft GO;2016;540840
['Adventure', 'Free to Play', 'Indie'];Ludu;2016;563400
['Action', 'Casual', 'Indie'];The Night Christmas Ended;2016;558440
['Action', 'Casual'];JETPACK PORTER;2016;558020
['Adventure', 'Casual', 'Indie'];Magi Trials - Dakimakuras;2016;549113
['Simulation'];Industry Manager: Future Technologies - Awesome Products Pack;2016;444360
sin genero;No Title;2016;551960
['Indie', 'Simulation'];Euro Truck Simulator 2 - Vive la France !;2016;531130
['Adventure', 'Casual', 'Indie'];Sceal: An Irish Folklore Adventure;2016;507060
['Action', 'Casual', 'Indie'];Other Tanks;2016;543780
['Indie', 'Simulation', 'Strategy'];Stellar Monarch;2016;446000
['Casual', 'Indie'];Zup! 2;2016;562220
['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access'];Coffee Shop Tycoon;2016;370060
['RPG'];Void Pyramid;2016;563430
sin genero;No Title;2016;557730
['Action', 'Casual', 'Indie', 'Strategy'];Moorhuhn schlägt zurück;2016;535680
['Adventure', 'Indie', 'RPG'];Ohr: אור;2016;376480
['Simulation'];DCS: F-5E Tiger II;2016;411894
['Action', 'Indie', 'Strategy', 'Early Access'];Minion Masters;2016;489520
['Action', 'Indie', 'Strategy'];Minion Masters - Premium Upgrade;2016;551880
sin genero;No Title;2016;553150
['Adventure', 'Indie', 'Strategy'];DROD: Smitemaster's Selection Expansions 5+6;2016;422192
['Action', 'Adventure', 'Indie'];Zolg;2016;555710
sin genero;Kalen Chock Presents: Sketching with Photography;2016;559550
['Action', 'Casual', 'Indie'];SkyTime;2016;513620
['RPG'];The Dwarves - Digital Deluxe Edition Extras;2016;545070
['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy'];Pixel Puzzles Ultimate - Puzzle Pack: Winter;2016;565320
['Action', 'Indie'];Drones, The Human Condition;2016;556130
sin genero;Kalen Chock Presents: Graphic Sketching 2.0;2016;559530
sin genero;No Title;2016;425990
sin genero;No Title;2016;553680
['Action'];Line of Sight: Vietnam;2003;514150
['Indie', 'Strategy', 'Early Access'];Crumbled World;2016;542910
['Casual', 'Indie', 'RPG', 'Strategy'];EURGAVA  - Fight for Haaria;2016;559350
['Adventure', 'Casual', 'Indie', 'Strategy'];Ahnayro: The Dream World;2016;449730
['Casual', 'Free to Play', 'Indie'];Terminal Hacker;2016;547010
